time,discipline,value
191,Role15_L12,169
191,Role15_L34,304
191,Role15_L56,135
191,Role15_L78,68
192,Role13_L12,113
192,Role13_L34,203
192,Role13_L56,90
192,Role13_L78,45
192,Role14_L12,141
192,Role14_L34,253
192,Role14_L56,113
192,Role14_L78,56
192,Role15_L12,169
192,Role15_L34,304
192,Role15_L56,135
192,Role15_L78,68
193,Role13_L12,113
193,Role13_L34,203
193,Role13_L56,90
193,Role13_L78,45
193,Role14_L12,141
193,Role14_L34,253
193,Role14_L56,113
193,Role14_L78,56
193,Role15_L12,169
193,Role15_L34,304
193,Role15_L56,135
193,Role15_L78,68
194,Role13_L12,113
194,Role13_L34,203
194,Role13_L56,90
194,Role13_L78,45
194,Role14_L12,141
194,Role14_L34,253
194,Role14_L56,113
194,Role14_L78,56
194,Role15_L12,169
194,Role15_L34,304
194,Role15_L56,135
194,Role15_L78,68
195,Role13_L12,113
195,Role13_L34,203
195,Role13_L56,90
195,Role13_L78,45
195,Role14_L12,141
195,Role14_L34,253
195,Role14_L56,113
195,Role14_L78,56
195,Role15_L12,169
195,Role15_L34,304
195,Role15_L56,135
195,Role15_L78,68
196,Role13_L12,113
196,Role13_L34,203
196,Role13_L56,90
196,Role13_L78,45
196,Role14_L12,141
196,Role14_L34,253
196,Role14_L56,113
196,Role14_L78,56
196,Role15_L12,169
196,Role15_L34,304
196,Role15_L56,135
196,Role15_L78,68
197,Role13_L12,113
197,Role13_L34,203
197,Role13_L56,90
197,Role13_L78,45
197,Role14_L12,141
197,Role14_L34,253
197,Role14_L56,113
197,Role14_L78,56
197,Role15_L12,169
197,Role15_L34,304
197,Role15_L56,135
197,Role15_L78,68
198,Role13_L12,113
198,Role13_L34,203
198,Role13_L56,90
198,Role13_L78,45
198,Role14_L12,141
198,Role14_L34,253
198,Role14_L56,113
198,Role14_L78,56
198,Role15_L12,169
198,Role15_L34,304
198,Role15_L56,135
198,Role15_L78,68
199,Role13_L12,113
199,Role13_L34,203
199,Role13_L56,90
199,Role13_L78,45
199,Role14_L12,141
199,Role14_L34,253
199,Role14_L56,113
199,Role14_L78,56
199,Role15_L12,169
199,Role15_L34,304
199,Role15_L56,135
199,Role15_L78,68
200,Role13_L12,113
200,Role13_L34,203
200,Role13_L56,90
200,Role13_L78,45
200,Role14_L12,141
200,Role14_L34,253
200,Role14_L56,113
200,Role14_L78,56
200,Role15_L12,169
200,Role15_L34,304
200,Role15_L56,135
200,Role15_L78,68
201,Role13_L12,113
201,Role13_L34,203
201,Role13_L56,90
201,Role13_L78,45
201,Role14_L12,141
201,Role14_L34,253
201,Role14_L56,113
201,Role14_L78,56
201,Role15_L12,169
201,Role15_L34,304
201,Role15_L56,135
201,Role15_L78,68
202,Role13_L12,113
202,Role13_L34,203
202,Role13_L56,90
202,Role13_L78,45
202,Role14_L12,141
202,Role14_L34,253
202,Role14_L56,113
202,Role14_L78,56
202,Role15_L12,169
202,Role15_L34,304
202,Role15_L56,135
202,Role15_L78,68
203,Role13_L12,113
203,Role13_L34,203
203,Role13_L56,90
203,Role13_L78,45
203,Role14_L12,141
203,Role14_L34,253
203,Role14_L56,113
203,Role14_L78,56
203,Role15_L12,169
203,Role15_L34,304
203,Role15_L56,135
203,Role15_L78,68
204,Role13_L12,113
204,Role13_L34,203
204,Role13_L56,90
204,Role13_L78,45
204,Role14_L12,141
204,Role14_L34,253
204,Role14_L56,113
204,Role14_L78,56
204,Role15_L12,169
204,Role15_L34,304
204,Role15_L56,135
204,Role15_L78,68
205,Role13_L12,113
205,Role13_L34,203
205,Role13_L56,90
205,Role13_L78,45
205,Role14_L12,141
205,Role14_L34,253
205,Role14_L56,113
205,Role14_L78,56
205,Role15_L12,169
205,Role15_L34,304
205,Role15_L56,135
205,Role15_L78,68
206,Role13_L12,113
206,Role13_L34,203
206,Role13_L56,90
206,Role13_L78,45
206,Role14_L12,141
206,Role14_L34,253
206,Role14_L56,113
206,Role14_L78,56
206,Role15_L12,169
206,Role15_L34,304
206,Role15_L56,135
206,Role15_L78,68
207,Role13_L12,113
207,Role13_L34,203
207,Role13_L56,90
207,Role13_L78,45
207,Role14_L12,141
207,Role14_L34,253
207,Role14_L56,113
207,Role14_L78,56
207,Role15_L12,169
207,Role15_L34,304
207,Role15_L56,135
207,Role15_L78,68
208,Role13_L12,113
208,Role13_L34,203
208,Role13_L56,90
208,Role13_L78,45
208,Role14_L12,141
208,Role14_L34,253
208,Role14_L56,113
208,Role14_L78,56
208,Role15_L12,169
208,Role15_L34,304
208,Role15_L56,135
208,Role15_L78,68
209,Role13_L12,113
209,Role13_L34,203
209,Role13_L56,90
209,Role13_L78,45
209,Role14_L12,141
209,Role14_L34,253
209,Role14_L56,113
209,Role14_L78,56
209,Role15_L12,169
209,Role15_L34,304
209,Role15_L56,135
209,Role15_L78,68
210,Role13_L12,113
210,Role13_L34,203
210,Role13_L56,90
210,Role13_L78,45
210,Role14_L12,141
210,Role14_L34,253
210,Role14_L56,113
210,Role14_L78,56
210,Role15_L12,169
210,Role15_L34,304
210,Role15_L56,135
210,Role15_L78,68
211,Role13_L12,113
211,Role13_L34,203
211,Role13_L56,90
211,Role13_L78,45
211,Role14_L12,141
211,Role14_L34,253
211,Role14_L56,113
211,Role14_L78,56
211,Role15_L12,169
211,Role15_L34,304
211,Role15_L56,135
211,Role15_L78,68
212,Role13_L12,113
212,Role13_L34,203
212,Role13_L56,90
212,Role13_L78,45
212,Role14_L12,141
212,Role14_L34,253
212,Role14_L56,113
212,Role14_L78,56
212,Role15_L12,169
212,Role15_L34,304
212,Role15_L56,135
212,Role15_L78,68
213,Role13_L12,113
213,Role13_L34,203
213,Role13_L56,90
213,Role13_L78,45
213,Role14_L12,141
213,Role14_L34,253
213,Role14_L56,113
213,Role14_L78,56
213,Role15_L12,169
213,Role15_L34,304
213,Role15_L56,135
213,Role15_L78,68
214,Role13_L12,113
214,Role13_L34,203
214,Role13_L56,90
214,Role13_L78,45
214,Role14_L12,141
214,Role14_L34,253
214,Role14_L56,113
214,Role14_L78,56
214,Role15_L12,169
214,Role15_L34,304
214,Role15_L56,135
214,Role15_L78,68
215,Role13_L12,113
215,Role13_L34,203
215,Role13_L56,90
215,Role13_L78,45
215,Role14_L12,141
215,Role14_L34,253
215,Role14_L56,113
215,Role14_L78,56
215,Role15_L12,169
215,Role15_L34,304
215,Role15_L56,135
215,Role15_L78,68
216,Role13_L12,113
216,Role13_L34,203
216,Role13_L56,90
216,Role13_L78,45
216,Role14_L12,141
216,Role14_L34,253
216,Role14_L56,113
216,Role14_L78,56
216,Role15_L12,169
216,Role15_L34,304
216,Role15_L56,135
216,Role15_L78,68
217,Role13_L12,113
217,Role13_L34,203
217,Role13_L56,90
217,Role13_L78,45
217,Role14_L12,141
217,Role14_L34,253
217,Role14_L56,113
217,Role14_L78,56
217,Role15_L12,169
217,Role15_L34,304
217,Role15_L56,135
217,Role15_L78,68
218,Role13_L12,113
218,Role13_L34,203
218,Role13_L56,90
218,Role13_L78,45
218,Role14_L12,141
218,Role14_L34,253
218,Role14_L56,113
218,Role14_L78,56
218,Role15_L12,169
218,Role15_L34,304
218,Role15_L56,135
218,Role15_L78,68
219,Role13_L12,113
219,Role13_L34,203
219,Role13_L56,90
219,Role13_L78,45
219,Role14_L12,141
219,Role14_L34,253
219,Role14_L56,113
219,Role14_L78,56
219,Role15_L12,169
219,Role15_L34,304
219,Role15_L56,135
219,Role15_L78,68
220,Role13_L12,113
220,Role13_L34,203
220,Role13_L56,90
220,Role13_L78,45
220,Role14_L12,141
220,Role14_L34,253
220,Role14_L56,113
220,Role14_L78,56
220,Role15_L12,169
220,Role15_L34,304
220,Role15_L56,135
220,Role15_L78,68
221,Role13_L12,113
221,Role13_L34,203
221,Role13_L56,90
221,Role13_L78,45
221,Role14_L12,141
221,Role14_L34,253
221,Role14_L56,113
221,Role14_L78,56
221,Role15_L12,169
221,Role15_L34,304
221,Role15_L56,135
221,Role15_L78,68
222,Role13_L12,113
222,Role13_L34,203
222,Role13_L56,90
222,Role13_L78,45
222,Role14_L12,141
222,Role14_L34,253
222,Role14_L56,113
222,Role14_L78,56
222,Role15_L12,169
222,Role15_L34,304
222,Role15_L56,135
222,Role15_L78,68
223,Role13_L12,113
223,Role13_L34,203
223,Role13_L56,90
223,Role13_L78,45
223,Role14_L12,141
223,Role14_L34,253
223,Role14_L56,113
223,Role14_L78,56
223,Role15_L12,169
223,Role15_L34,304
223,Role15_L56,135
223,Role15_L78,68
224,Role13_L12,113
224,Role13_L34,203
224,Role13_L56,90
224,Role13_L78,45
224,Role14_L12,141
224,Role14_L34,253
224,Role14_L56,113
224,Role14_L78,56
224,Role15_L12,169
224,Role15_L34,304
224,Role15_L56,135
224,Role15_L78,68
225,Role13_L12,113
225,Role13_L34,203
225,Role13_L56,90
225,Role13_L78,45
225,Role14_L12,141
225,Role14_L34,253
225,Role14_L56,113
225,Role14_L78,56
225,Role15_L12,169
225,Role15_L34,304
225,Role15_L56,135
225,Role15_L78,68
226,Role13_L12,113
226,Role13_L34,203
226,Role13_L56,90
226,Role13_L78,45
226,Role14_L12,141
226,Role14_L34,253
226,Role14_L56,113
226,Role14_L78,56
226,Role15_L12,169
226,Role15_L34,304
226,Role15_L56,135
226,Role15_L78,68
227,Role13_L12,113
227,Role13_L34,203
227,Role13_L56,90
227,Role13_L78,45
227,Role14_L12,141
227,Role14_L34,253
227,Role14_L56,113
227,Role14_L78,56
227,Role15_L12,169
227,Role15_L34,304
227,Role15_L56,135
227,Role15_L78,68
228,Role13_L12,113
228,Role13_L34,203
228,Role13_L56,90
228,Role13_L78,45
228,Role14_L12,141
228,Role14_L34,253
228,Role14_L56,113
228,Role14_L78,56
228,Role15_L12,169
228,Role15_L34,304
228,Role15_L56,135
228,Role15_L78,68
229,Role13_L12,113
229,Role13_L34,203
229,Role13_L56,90
229,Role13_L78,45
229,Role14_L12,141
229,Role14_L34,253
229,Role14_L56,113
229,Role14_L78,56
229,Role15_L12,169
229,Role15_L34,304
229,Role15_L56,135
229,Role15_L78,68
230,Role13_L12,113
230,Role13_L34,203
230,Role13_L56,90
230,Role13_L78,45
230,Role14_L12,141
230,Role14_L34,253
230,Role14_L56,113
230,Role14_L78,56
230,Role15_L12,169
230,Role15_L34,304
230,Role15_L56,135
230,Role15_L78,68
231,Role13_L12,113
231,Role13_L34,203
231,Role13_L56,90
231,Role13_L78,45
231,Role14_L12,141
231,Role14_L34,253
231,Role14_L56,113
231,Role14_L78,56
231,Role15_L12,169
231,Role15_L34,304
231,Role15_L56,135
231,Role15_L78,68
232,Role13_L12,113
232,Role13_L34,203
232,Role13_L56,90
232,Role13_L78,45
232,Role14_L12,141
232,Role14_L34,253
232,Role14_L56,113
232,Role14_L78,56
232,Role15_L12,169
232,Role15_L34,304
232,Role15_L56,135
232,Role15_L78,68
233,Role13_L12,113
233,Role13_L34,203
233,Role13_L56,90
233,Role13_L78,45
233,Role14_L12,141
233,Role14_L34,253
233,Role14_L56,113
233,Role14_L78,56
233,Role15_L12,169
233,Role15_L34,304
233,Role15_L56,135
233,Role15_L78,68
234,Role13_L12,113
234,Role13_L34,203
234,Role13_L56,90
234,Role13_L78,45
234,Role14_L12,141
234,Role14_L34,253
234,Role14_L56,113
234,Role14_L78,56
234,Role15_L12,169
234,Role15_L34,304
234,Role15_L56,135
234,Role15_L78,68
235,Role13_L12,113
235,Role13_L34,203
235,Role13_L56,90
235,Role13_L78,45
235,Role14_L12,141
235,Role14_L34,253
235,Role14_L56,113
235,Role14_L78,56
235,Role15_L12,169
235,Role15_L34,304
235,Role15_L56,135
235,Role15_L78,68
236,Role13_L12,113
236,Role13_L34,203
236,Role13_L56,90
236,Role13_L78,45
236,Role14_L12,141
236,Role14_L34,253
236,Role14_L56,113
236,Role14_L78,56
236,Role15_L12,169
236,Role15_L34,304
236,Role15_L56,135
236,Role15_L78,68
237,Role13_L12,113
237,Role13_L34,203
237,Role13_L56,90
237,Role13_L78,45
237,Role14_L12,141
237,Role14_L34,253
237,Role14_L56,113
237,Role14_L78,56
237,Role15_L12,169
237,Role15_L34,304
237,Role15_L56,135
237,Role15_L78,68
238,Role13_L12,113
238,Role13_L34,203
238,Role13_L56,90
238,Role13_L78,45
238,Role14_L12,141
238,Role14_L34,253
238,Role14_L56,113
238,Role14_L78,56
238,Role15_L12,169
238,Role15_L34,304
238,Role15_L56,135
238,Role15_L78,68
239,Role13_L12,113
239,Role13_L34,203
239,Role13_L56,90
239,Role13_L78,45
239,Role14_L12,141
239,Role14_L34,253
239,Role14_L56,113
239,Role14_L78,56
239,Role15_L12,169
239,Role15_L34,304
239,Role15_L56,135
239,Role15_L78,68
240,Role13_L12,113
240,Role13_L34,203
240,Role13_L56,90
240,Role13_L78,45
240,Role14_L12,141
240,Role14_L34,253
240,Role14_L56,113
240,Role14_L78,56
240,Role15_L12,169
240,Role15_L34,304
240,Role15_L56,135
240,Role15_L78,68
